"a"	"b"	"c"	"d"	"e"	"f"	"g"	"h"	"Y"
7	-0.35658467611873	-0.89932192457704	-1.47828766574465	0.902304844232276	9	2	9	0
1	-1.36294613563515	-0.854908232241604	1.86510892853399	0.785529610700905	3	1	10	0
8	0.388244059403717	3.50754285911321	0.954982669618906	0.432249192614108	2	3	19	0
5	0.4051205587752	1.70920078987432	-1.43882388888421	0.6140524931252	7	3	8	1
6	0.923638999660351	1.14960049151861	-0.0305406238211962	0.768446246162057	3	3	6	1
1	-0.973612783472589	1.08122019436408	-1.49118198553618	0.215095174964517	3	1	7	1
7	-1.19278671590727	1.39702757017505	3.40972425825182	0.45780860283412	6	2	11	0
8	-0.464372148620082	-0.410036389251593	0.122888428067277	9.37420409172773e-05	7	0	10	1
2	0.0764064441443926	-0.374016102130767	1.76077759900675	0.74401154415682	8	1	11	0
1	0.637107916320039	2.34365764487663	1.93461226489308	0.725962279131636	6	0	6	0
6	-0.139229447488452	2.10014755305589	-2.18302636898024	0.109111678320915	6	1	13	1
9	0.346768169141057	0.200960971927795	1.61489711397253	0.714842763729393	12	0	16	0
8	1.07675454748702	0.871536044230004	4.08049270491014	0.727931679459289	5	1	7	0
5	-2.78064240684338	2.13791848091301	0.724291170999213	0.426974656525999	4	1	4	1
4	0.230763473519162	3.56728441253006	1.22928421872682	0.348419706569985	5	2	6	0
7	-0.843914135705917	2.18950111135413	-1.11227622026328	0.225311259971932	3	4	4	1
7	0.906536554538926	-0.342297261983891	-2.3706971959833	0.653510298347101	4	1	9	0
3	-1.22932006918356	2.598447039113	2.25481176088566	0.077197149861604	6	3	5	1
3	-0.78064517465407	-0.303503034040439	3.30891420224697	0.190700301202014	1	1	8	1
8	-0.308981037269841	1.87357378505223	4.57798485281006	0.282608929323032	4	1	19	1
1	0.05889815032168	2.60523295601176	-0.306370825195468	0.705967049580067	6	1	9	0
7	-2.03808368508659	3.90714058207304	-2.0009636596065	0.354498747736216	2	3	10	1
2	1.67261536973493	3.74327676794217	0.246220854522364	0.99861206416972	7	3	11	0
9	1.1005790421839	3.59980688695147	-1.91435382460116	0.174953342881054	3	0	8	1
3	-1.38580291369548	0.0104314367524235	2.09946056469757	0.9382832380943	6	1	17	0
8	-0.0403177887278088	1.68219726308537	0.695390216920898	0.145038121845573	2	0	10	1
7	-0.530161069801835	3.82781083565308	-0.960278715392778	0.836550408275798	3	0	21	0
10	2.37107191019889	1.11932209702481	-1.78340304447854	0.857032073894516	4	3	1	0
3	2.46092487841853	0.764539950017405	0.680198116931376	0.267953251022846	4	1	16	1
6	0.851615376430478	-0.616353601841585	1.48998819954173	0.299215671839193	4	2	19	1
10	1.41920282475132	-1.1556343871352	-0.44052171669029	0.627356656361371	6	0	17	0
8	0.264635599358724	1.81707034822705	-2.49946442536824	0.634671666659415	5	2	12	0
5	-1.26109304520387	-2.13084100101651	1.11643183082243	0.437095104949549	6	1	4	1
4	1.70181932661845	1.15616484092212	-1.50383582830423	0.602300485828891	6	1	8	0
9	-0.317685406351556	1.44163346794611	-0.466290366976002	0.023565063951537	9	3	8	1
10	-0.273332005188202	-1.39541797507524	-0.902648326889576	0.669698492158204	8	2	9	0
6	-2.30007969899989	1.99401936025645	1.70015403316766	0.405100047588348	6	0	8	1
4	0.9149770964347	-1.20930477409954	2.08267759224902	0.311488956445828	4	1	6	1
7	1.28430088539942	0.684671476640425	1.3274093017462	0.375797071959823	3	3	5	1
10	0.741563207180282	1.67822965005316	0.269296274927747	0.716762233292684	9	1	18	0
5	-0.381964842797208	1.78666163881519	-2.43669618332359	0.464290499221534	3	2	33	0
6	-1.17454829016691	4.14930875785614	-1.4473243054344	0.557093493174762	5	1	11	0
9	-1.06784820854513	-2.31468551638886	0.812345589278109	0.297360571566969	6	1	28	0
9	0.574592789216702	2.9972881459045	3.28345665623617	0.885681745130569	3	2	12	0
1	1.20019462756977	-0.230385829855341	-0.99202138680318	0.742744242539629	9	3	0	0
3	-0.542927377722657	-0.791860403171763	3.59814129192227	0.556860566372052	4	0	16	0
4	-0.510505114369038	3.4587066235573	2.29770746243155	0.97248128359206	0	1	19	0
3	1.76479091032787	-0.95948693996222	0.269975094749886	0.240207583177835	4	2	16	1
7	0.403627926226789	1.3257287658963	4.05661720677155	0.876089286291972	6	0	20	0
5	-1.39548690696192	-1.45062452545283	-1.16837686378377	0.948103123810142	4	1	7	0
6	0.00486261281067832	1.35559932342249	-3.76075839007871	0.745432496536523	6	2	7	0
1	-0.537448694136775	4.75491020711566	-0.663745726803712	0.391787259606645	4	1	6	0
4	0.0181626876318608	-0.00731344769002229	-4.96107528707084	0.521958284080029	7	1	7	1
6	-0.964780525902175	1.95560002438424	4.36595035590991	0.573466610396281	6	1	4	0
3	-1.6264506347545	-0.893721168508361	0.223035451790527	0.530183990951627	1	3	26	0
7	-0.119767146676342	-1.74356071284345	-2.52523604406827	0.947312643984333	7	0	17	1
1	0.177819173223057	1.22239361398599	-0.218803328732414	0.876470542745665	8	2	32	0
6	0.47840587186058	0.382675725349523	0.382987202603342	0.623115800088271	4	2	14	0
7	0.2639781388562	3.8396836269315	2.53207487073434	0.900017076870427	5	1	8	0
1	0.543432378582309	-0.819894652200635	-1.80032776679278	0.754688925342634	3	3	5	0
3	-1.97661276530604	2.16430290850854	0.75406335427325	0.276943092932925	2	1	11	0
10	-0.303281576841007	-0.184390144625814	-2.15005305329823	0.00772042735479772	6	3	8	1
2	2.00534491885732	-0.970086593415387	-1.39416444460503	0.828893908997998	6	2	3	0
6	1.35412501377725	-1.12881713628646	2.46098555607525	0.109643610892817	7	2	11	1
10	-1.33716250657243	0.401981188883671	0.825679724125087	0.118382823187858	5	2	25	1
10	0.261611634662748	3.31126805299564	-3.53523546751112	0.156833202345297	4	1	27	1
3	-0.762837358768213	1.1540961300331	-1.45868722554959	0.116501550888643	4	3	9	1
4	0.858401233467621	0.106936121685025	1.2132921180111	0.605687835486606	3	1	10	1
4	-1.101830221956	-2.1219104027229	1.22589119003218	0.944731407798827	6	2	21	0
2	1.05622074910771	1.5189198485776	-2.24413425440724	0.736331418389454	5	0	25	0
3	-0.00449769105717712	1.70057313420588	2.60842337255013	0.514733286807314	4	0	9	0
2	-1.44145206703263	1.26120192947485	-1.38665721787436	0.0813828955870122	5	1	11	1
10	-0.92022092996025	1.24452779189067	1.45670546368999	0.513474543113261	4	3	8	0
4	-0.341265655101826	-0.0511445198607003	0.786381227733549	0.790176724782214	4	2	8	0
7	-0.754384427260006	0.548441440349836	-2.48512525140686	0.836215692805126	2	3	22	0
1	1.54667861397368	2.16148340505514	2.2255300634908	0.999725097091869	6	0	13	0
3	0.690195007674451	4.03319879166973	0.080774206820554	0.422048140550032	2	3	5	1
8	-0.626624810948621	-0.41902782587603	-2.52105544814419	0.847424844047055	6	2	11	0
9	0.615461462484263	-0.493549041124108	1.19149418607131	0.198591112392023	5	0	20	1
6	-0.588869941738081	0.578711996552402	-2.23651961113587	0.183990374440327	1	0	2	0
6	-0.333341337283259	-1.22888908218758	0.0514551915858743	0.555020989151672	5	1	6	0
7	-0.533200255952314	0.318730606628517	3.40577010927451	0.115525006083772	8	1	17	1
2	-2.25891815879162	-1.96707572275947	1.98334698305885	0.0437594437971711	6	4	6	1
2	-0.566522242844008	-0.914048346199748	0.395888132034653	0.262024017749354	4	1	12	1
4	-0.966947502784315	-1.13425579479105	-3.01717603686615	0.318297064630315	4	2	13	0
2	0.640621845535727	-0.59531981199681	-0.749250766084984	0.944623006042093	3	2	8	0
8	1.50916235484034	4.41488675229781	-3.69732033001401	0.437724817544222	5	2	0	1
7	0.0930761525201938	0.869778055788001	-2.47991537819663	0.453893442638218	5	0	10	1
8	-0.466281468577918	-1.57987394245821	0.783315478153093	0.0745718532707542	6	1	16	1
5	-1.65189273136532	3.16702736441454	-2.18254862983063	0.373518311651424	7	1	13	1
7	0.694447195169362	0.376604245983384	2.67978562161034	0.573293055640534	6	2	14	1
3	-0.902594337006925	0.282570138794879	-1.13030982989836	0.858282380970195	4	0	6	0
7	1.17306193422732	2.07516866092336	-4.7715526867769	0.2318606141489	5	1	9	1
3	1.31173102716116	2.60308321275198	-2.16344095796427	0.957267180783674	3	2	9	0
9	1.38823686188835	-1.54259009329041	-3.31924807404739	0.867377038812265	6	1	5	0
4	0.148568334867929	-1.24532072370591	-1.20891946374811	0.223392254207283	2	0	11	1
7	1.45407080527098	-0.556525350496334	2.60269593803383	0.389339081477374	7	1	11	1
6	-0.745198853256141	0.0860843377503422	0.467250447561153	0.61547094467096	8	0	8	0
7	0.0365184771264285	-2.21932342791005	-0.883840469769242	0.137636384228244	5	1	18	1
7	-1.4365549176294	3.27623953328538	0.940362239691892	0.271397326374426	4	1	13	1
7	0.259678688422256	2.80883375817981	1.69624916661751	0.594533569179475	2	1	10	0
10	0.860834485852877	-1.15685733423881	0.0381515567034363	0.160795401548967	8	3	14	1
2	0.957809710454807	4.60812110339081	-1.6667998517378	0.478779227705672	4	4	11	1
3	-0.350818256082033	2.93095284480715	0.276603391443601	0.84940459462814	4	0	3	0
4	-2.37075719269004	2.78577603684589	-0.904976137794777	0.51608015387319	14	2	22	1
1	-0.0529270633353512	0.827135919075779	-4.07021959054881	0.37270522559993	5	2	0	1
6	0.118550642955846	3.82670227311169	1.95401916210063	0.585293599870056	6	0	17	0
2	-1.57745023601287	2.09650565442032	0.199422277810063	0.726306166267022	2	2	6	0
3	-0.536690452464806	0.627921595482499	0.0966632360136239	0.346782769542187	8	0	6	1
5	1.2258312908636	0.208088701785849	-2.46190115062821	0.161100947996601	8	2	13	1
9	1.72900637977558	-1.14016014610119	-1.63423990199641	0.371988670201972	4	0	26	1
1	-0.0207487161769619	7.07157023235448	2.25604570397492	0.600505027454346	4	3	16	0
8	0.507357320087572	-3.73309946823153	-3.6903295428811	0.741508766775951	3	3	10	0
2	-0.222638071804818	2.48430152010372	3.15540602574611	0.0167653693351895	5	2	20	1
9	1.581331992718	-0.636946378716609	0.839327497429387	0.948103518690914	7	2	8	0
5	-1.40099358926522	5.26332677989702	-1.47323557404902	0.130652075633407	5	1	7	1
9	-1.18643647151767	1.84187841085922	0.0974152605800118	0.0270713078789413	4	2	10	1
9	0.430114827679438	3.05999059107718	1.08711729676043	0.844236030476168	11	1	11	0
2	1.0902073794159	2.48774921673185	1.30399552607624	0.446036966983229	3	1	12	1
2	0.0487530956628908	-4.07395348193305	0.0261940555170398	0.25156057626009	2	0	6	1
2	1.48706258314533	-1.26998785229584	3.22064004586183	0.836378517793491	9	2	10	0
9	0.115479979410258	2.15077019553867	0.680331905294205	0.475242666667327	5	2	17	1
1	0.0147491325841173	-1.00170814791316	-2.79913909033683	0.119156897766516	3	1	7	1
5	0.119410880921783	-0.622767036385472	4.57530541135714	0.121027752989903	6	0	17	1
7	-1.18423927310627	0.781817887108415	2.12363320152316	0.878357131965458	1	3	11	0
2	0.724750518316578	-2.67507283554798	0.664236143968413	0.0512199648655951	6	1	11	1
2	-0.534217906530743	2.03614048050079	0.110940099148171	0.352259498788044	8	2	10	1
3	0.868278643320078	1.29394193894907	0.150549628631391	0.41456351079978	1	1	19	1
1	1.33670737723989	2.48075448579582	1.91987614675596	0.76045039575547	2	1	7	0
8	0.785399459685272	-0.948035023496584	-2.8689143924823	0.695299077313393	7	2	23	0
10	0.389667659441799	-0.709490167118392	0.642035181165135	0.929727667011321	8	1	10	0
6	-0.0756963478645925	0.173887823072238	-2.1302655791588	0.164303347002715	7	2	16	1
5	-1.08158381032329	4.28488259951217	0.99171795155926	0.815560951596126	4	1	26	0
9	-0.422624452692714	2.88766244297629	-0.964764967607972	0.554149946663529	1	2	7	0
10	1.55544754381162	2.00696137021729	1.02083159592593	0.887686274247244	3	1	14	0
8	-0.180685730915168	1.13700520732853	-1.28589201934645	0.938756305957213	5	1	15	0
6	-0.13807910342397	2.05792102471436	1.62271850562867	0.0136281659360975	6	1	11	1
3	1.24479694664089	1.65267878776158	0.498902331081469	0.415808029007167	4	0	17	0
6	1.35587839485645	1.17909664406924	1.45319011761091	0.101444667903706	4	2	8	1
4	-0.706596832854658	1.57778506100613	1.01187201307505	0.46474582888186	4	0	8	0
2	-1.52054813120375	6.00567277531067	1.36538180483285	0.719537004828453	2	2	15	0
9	0.661862553458364	1.01279844274058	3.77803940740993	0.462021051440388	8	2	4	1
9	0.771637106935175	-0.618655561698524	-2.56257277515344	0.181205436820164	7	1	10	1
2	-0.436222995458245	4.0425668818269	-5.39553320856851	0.577887661755085	3	1	9	1
7	-0.297155387444498	-1.71308213899044	-0.974063036129031	0.29051716835238	5	1	5	1
2	0.132174567520033	-0.4143368507487	1.00006724649353	0.732708110939711	4	0	9	0
9	-1.59489628591875	-0.805727367381517	-1.32350484404595	0.916854795301333	2	3	1	0
2	-1.18537511057368	1.45983258427264	-0.415031298269479	0.258892348501831	7	1	43	1
7	-0.573674594095735	0.949658819440457	-0.602379181449371	0.546369529794902	2	1	2	0
8	1.52522264513619	0.887746133379392	1.18836711065061	0.764975446742028	3	1	6	0
9	-1.34895244304593	0.266475070341817	-0.117485682813864	0.518073031911626	4	3	25	1
8	0.302271816198299	2.0277896497081	-1.2219110182692	0.218687922460958	3	0	22	1
6	0.00758914533098024	2.12283277947966	-1.91865081599917	0.403001502156258	4	1	13	1
1	2.10001077915734	-1.40616572597355	-0.108610694396294	0.560041685122997	7	1	17	0
2	0.313303049114533	-1.41881725494734	1.30834558629832	0.0550331159029156	8	1	25	1
6	-0.287493388007785	-0.935892785760063	4.19373141377908	0.766022913856432	5	2	15	0
6	-1.76739253251766	1.29545131694075	-0.763358121327572	0.0300149486865848	3	0	22	1
4	-0.485930845356165	0.572204779916516	0.292502795883173	0.131148763466626	3	1	4	1
2	-0.481872253772991	-1.91657031704875	-0.888673202923327	0.413805621908978	4	2	8	0
1	-0.167328771667301	-0.597379726796678	3.60721473791349	0.611926326761022	3	3	13	0
5	-0.617638235388835	1.11442101450501	2.18773121582629	0.638607357628644	8	2	13	0
9	-0.179061851614869	1.10941546901897	1.55724312359149	0.643737660255283	2	1	14	0
3	1.97692325390284	4.3019104795341	-1.0822995391657	0.0935937874019146	3	3	20	1
9	0.52820146705422	-0.407832642017035	0.435317214126548	0.420915349386632	3	2	15	1
1	-0.00493444570087303	1.91686890184126	-0.795365416347648	0.0353203671984375	3	0	6	1
3	-1.54674620683681	-0.172169944929715	0.725783456243454	0.316530661657453	6	2	28	0
2	0.735116178084185	2.9456345456093	0.000202932847464658	0.898935459088534	4	0	19	0
1	0.0683845193488142	1.7288450120683	-2.26956686980456	0.239239840768278	7	3	20	1
10	0.3497385907554	2.5694411897104	-0.929178012721117	0.693922007456422	4	2	11	0
5	0.561135074167418	3.76061564635993	-0.765791213767231	0.892473783809692	7	2	9	0
7	0.932815287760202	1.0516774610582	-1.96034058173619	0.685130724217743	4	2	14	0
10	0.0325395840308519	1.61664734693384	1.59102033513648	0.109102291055024	9	2	6	1
4	-0.429726379064377	0.0720870902849262	-1.63016334113332	0.820453958585858	6	0	5	0
3	0.254979946802925	-0.0501675423844683	1.96238030566179	0.700012497603893	6	1	14	0
3	-0.851195174107402	-0.430532568262813	1.04918948730907	0.710464962990955	4	2	5	0
4	-2.0042568423157	-0.581363260803711	-0.495559740948748	0.451639494625852	10	4	13	1
6	1.27492846707928	2.02444572131705	-3.25789654111404	0.145597742404789	4	2	5	1
1	0.0333111559758525	-3.16008581396373	4.35996985113415	0.113676112378016	5	2	5	1
2	-0.283020669171448	2.02959478615616	4.05041165091591	0.894378546625376	5	0	17	0
9	1.23708547374413	-2.79170714255727	0.885621260795653	0.194517562631518	4	1	9	1
5	2.68195676278049	4.84871966393185	2.52087004935839	0.100737585220486	5	0	8	1
10	-1.32235638669504	2.63084171421603	-1.09513575197438	0.174370461143553	3	1	11	1
6	-1.04489310818925	2.50275584508294	2.24756617634346	0.31611576047726	4	1	8	1
7	-0.452864826019169	-0.132441598336721	0.130202748608919	0.674180083908141	7	1	14	0
7	0.176802006693564	-0.00606435281400541	1.52408811688243	0.630657640052959	6	0	3	0
1	0.494031265940146	0.689695991684041	1.46613630577061	0.391324757132679	3	1	13	1
8	-1.23350994428205	-0.0907051586796761	-0.192452191430125	0.610644213156775	3	1	18	0
4	-0.186087273412839	-1.55842668365291	-1.53317403016669	0.885944610927254	4	2	9	0
4	0.565243831227014	1.27586358140705	-0.497898738984258	0.722181881545112	7	2	17	0
8	0.281452856075263	3.14684254848017	-2.46862557522003	0.493511402746662	5	2	19	1
6	-1.24461102353651	-0.176720805044134	2.57569760614515	0.809645880945027	2	0	7	0
10	0.600452803202515	-1.5243708706618	0.0184256257028843	0.305974878370762	3	2	7	1
7	0.529816130881189	2.50785133620752	-3.79329844229203	0.209064266644418	8	2	16	1
1	-0.9566403969217	-0.119461291544562	1.1332387700921	0.294836042681709	3	1	11	1
5	-0.390542022942427	0.715422506262333	0.671251287157768	0.0989728756248951	4	2	8	1
6	0.164316180921139	1.9959966566081	0.170602067086412	0.189618602627888	12	1	21	1
4	0.519720461546605	2.48146003976062	1.8427143677441	0.121457219589502	6	2	13	1
8	-0.149594360817129	1.43034482996295	0.540719348334649	0.475365025922656	7	4	7	1
5	-0.403544502650957	-1.23594858954867	-1.44120599786023	0.717179545899853	8	1	4	1
6	0.240050525034646	-0.0340600942645659	1.76829542245898	0.200421154499054	5	1	8	1
2	0.28101655356171	-2.56011824668706	-1.38663735908632	0.321770251495764	5	0	12	1
7	-1.1010113729349	-2.3551968425211	-1.7752801021392	0.478613085811958	10	1	10	1
6	-0.506216258694472	0.278731340389846	-1.51524850143007	0.660164505010471	4	1	9	0
4	0.127234400499584	3.51161317204789	0.124181727106481	0.658931512618437	3	2	22	1
9	0.0955461427765364	1.75021860490487	-4.62578412131336	0.881591787096113	4	2	14	0
6	-1.11527802616582	4.95885170489367	1.74445219270304	0.0365796887781471	3	2	18	1
6	-0.0392533253206332	2.46136907251499	-0.251441267204961	0.250876534264535	2	1	2	1
6	0.410368382132571	-2.653054603748	0.165984088568626	0.330022205132991	2	1	11	1
6	-1.29244147624006	-0.617365279375591	0.114448825935801	0.822438734350726	6	3	14	0
6	-0.444348196487836	5.12769249951516	1.32651054006092	0.622116227634251	3	1	19	0
3	-2.53065013123742	0.59060700249561	-0.39609630641637	0.259498421335593	0	2	4	1
9	1.20315681670615	1.64666815540003	3.14784744733563	0.488380721304566	5	0	9	0
5	1.10237612535547	0.982995097367577	0.204627539186455	0.731321254977956	8	1	14	0
5	0.0865359489715003	1.12551975589169	-1.64432721444647	0.113022197503597	4	4	19	1
3	-3.27438494660693	-0.934594238817132	-0.107342898888137	0.513591166585684	3	2	8	0
6	0.245528033559525	2.32035892606645	0.444416325997567	0.656578019494191	5	1	16	0
7	0.220933421993702	0.652167286190916	-3.18913768641585	0.197540402645245	5	0	20	1
10	1.23985077972071	4.17274751832825	-2.55013235413225	0.486919385148212	6	3	13	0
9	-1.29026873557842	0.316766296448779	-1.9060689102943	0.828397177625448	12	2	14	0
10	-1.11890249346844	4.47413301109359	-1.86403201583816	0.859231768874452	5	3	7	0
4	0.856566007074804	0.714958547161769	1.86458039743253	0.765038519399241	2	2	14	0
4	0.866120748715392	-0.853487395191713	-1.45881720896407	0.647828135406598	5	3	7	1
3	0.719128576258419	1.50024223157977	2.23503856179983	0.19253126741387	4	1	8	1
5	-3.32884329213474	4.20802087676274	0.850056001123086	0.193010558374226	3	3	13	1
5	-0.259672863518529	1.37865731730085	-2.09693944873378	0.515037276549265	4	3	6	0
1	-1.82048522221886	-0.581668238537527	-1.08718394723384	0.755344148725271	3	1	7	0
9	1.62924688527336	0.273516422182365	-2.08506229564772	0.994172114180401	3	2	13	0
